policy,form,book_weight,season,games,log_loss,outcome_log_loss,brier_score,points,rounds,mean,maximum,at_least_18,at_least_20,at_least_22,at_least_24
fixed_840,residual_010,0.0,2016,306,2.970467623874318,1.0010935716959475,0.600954492788913,386,34,11.352941176470589,20,2,1,0,0
fixed_840,residual_010,0.0,2017,306,2.9339855137013835,1.0137965897224925,0.6054720839014767,368,34,10.823529411764707,18,1,0,0,0
fixed_840,residual_010,0.0,2018,306,3.1248545198770104,0.9726021163586297,0.5780750758170077,415,34,12.205882352941176,20,4,1,0,0
fixed_840,residual_010,0.0,2019,306,3.1393716209055027,0.9928397062790458,0.5924563888834652,422,34,12.411764705882353,22,6,2,1,0
fixed_840,residual_010,0.0,2020,306,2.9956274956608775,1.0123635552185737,0.6051314178680947,383,34,11.264705882352942,17,0,0,0,0
fixed_840,residual_010,0.0,2021,306,3.037866654288341,0.9995686979297285,0.5946978940987605,383,34,11.264705882352942,19,1,0,0,0
fixed_840,residual_010,0.0,2022,306,3.113011081346611,1.005226623711594,0.6009956671095344,418,34,12.294117647058824,23,2,2,1,0
fixed_840,residual_010,0.0,2023,306,3.0621365676146866,0.9790984664447461,0.5849726037287619,394,34,11.588235294117647,21,3,2,0,0
fixed_840,residual_010,0.0,2024,306,3.1007498168103744,1.0205708254251267,0.6099278277746577,363,34,10.676470588235293,21,3,1,0,0
fixed_840,residual_010,0.0,2025,306,3.0816635042699763,0.9707679613941602,0.5738344641309889,426,34,12.529411764705882,25,4,2,1,1
fixed_840,residual_010,0.5,2011,306,2.988472060521524,1.0008933646093159,0.5970911932515147,397,34,11.676470588235293,21,2,1,0,0
fixed_840,residual_010,0.5,2012,306,2.996877174497964,0.9839556416422369,0.5853764619946635,432,34,12.705882352941176,21,3,2,0,0
fixed_840,residual_010,0.5,2013,306,3.0657196038831773,0.9445196469602968,0.5575670369947792,428,34,12.588235294117647,23,5,2,1,0
fixed_840,residual_010,0.5,2014,306,2.9503173886063987,1.0086586332080814,0.6021253292959077,418,34,12.294117647058824,18,3,0,0,0
fixed_840,residual_010,0.5,2015,306,2.95022363089482,0.9789670763421205,0.5826738043025116,398,34,11.705882352941176,18,4,0,0,0
fixed_840,residual_010,0.5,2016,306,2.9650847596162873,0.9957107074379169,0.5974403162149429,408,34,12.0,20,3,1,0,0
fixed_840,residual_010,0.5,2017,306,2.9225758705186444,1.002386946539753,0.5987459329725019,394,34,11.588235294117647,18,2,0,0,0
fixed_840,residual_010,0.5,2018,306,3.1185027978087354,0.9662503942903546,0.5737017448141044,422,34,12.411764705882353,20,4,1,0,0
fixed_840,residual_010,0.5,2019,306,3.1247713696254977,0.9782394549990405,0.5828960634239868,419,34,12.323529411764707,20,3,1,0,0
fixed_840,residual_010,0.5,2020,306,2.980835913408001,0.9975719729656976,0.5948516834619517,394,34,11.588235294117647,17,0,0,0,0
fixed_840,residual_010,0.5,2021,306,3.0279838910924832,0.9896859347338707,0.5885745805079293,370,34,10.882352941176471,19,1,0,0,0
fixed_840,residual_010,0.5,2022,306,3.105951226906186,0.9981667692711689,0.5961627515553298,406,34,11.941176470588236,23,3,2,1,0
fixed_840,residual_010,0.5,2023,306,3.041125667132368,0.9580875659624276,0.5691983244557681,405,34,11.911764705882353,21,2,2,0,0
fixed_840,residual_010,0.5,2024,306,3.0820774759384126,1.0018984845531653,0.5983744856073704,386,34,11.352941176470589,21,4,1,0,0
fixed_840,residual_010,0.5,2025,306,3.069550808722291,0.9586552658464746,0.5665992118995089,432,34,12.705882352941176,25,5,2,1,1
fixed_840,residual_010,1.0,2011,306,2.985506887678761,0.9979281917665531,0.5952774608066815,386,34,11.352941176470589,18,2,0,0,0
fixed_840,residual_010,1.0,2012,306,3.0021964532459577,0.9892749203902308,0.5890123377315373,400,34,11.764705882352942,20,3,1,0,0
fixed_840,residual_010,1.0,2013,306,3.062897995417197,0.9416980384943164,0.5565079814522882,422,34,12.411764705882353,23,3,1,1,0
fixed_840,residual_010,1.0,2014,306,2.9435281343060002,1.0018693789076831,0.59854510379583,418,34,12.294117647058824,20,4,2,0,0
fixed_840,residual_010,1.0,2015,306,2.9478188758112305,0.9765623212585306,0.5807441494101531,411,34,12.088235294117647,19,4,0,0,0
fixed_840,residual_010,1.0,2016,306,2.9653270761743147,0.9959530239959442,0.5975189531288768,400,34,11.764705882352942,20,3,1,0,0
fixed_840,residual_010,1.0,2017,306,2.9160760101955203,0.995887086216629,0.5952808362730977,412,34,12.117647058823529,21,4,2,0,0
fixed_840,residual_010,1.0,2018,306,3.115999286262696,0.9637468827443155,0.5716778227340811,407,34,11.970588235294118,20,5,1,0,0
fixed_840,residual_010,1.0,2019,306,3.116075886567561,0.9695439719411039,0.5770544662276579,394,34,11.588235294117647,20,1,1,0,0
fixed_840,residual_010,1.0,2020,306,2.9719390910550967,0.9886751506127925,0.5879316345571343,391,34,11.5,21,2,1,0,0
fixed_840,residual_010,1.0,2021,306,3.02577044397282,0.9874724876142073,0.5865802626442463,390,34,11.470588235294118,17,0,0,0,0
fixed_840,residual_010,1.0,2022,306,3.103726334770182,0.9959418771351647,0.5944976890319831,408,34,12.0,23,4,3,1,0
fixed_840,residual_010,1.0,2023,306,3.0298493754025926,0.9468112742326522,0.5598499067050423,422,34,12.411764705882353,21,2,1,0,0
fixed_840,residual_010,1.0,2024,306,3.0702078499634373,0.9900288585781899,0.5912994385243137,409,34,12.029411764705882,21,5,2,0,0
fixed_840,residual_010,1.0,2025,306,3.06358535744026,0.9526898145644438,0.5626621121064392,430,34,12.647058823529411,21,4,3,0,0
fixed_840,residual_020,0.0,2011,306,2.992176214508704,1.0055973191322942,0.5998119793777257,401,34,11.794117647058824,18,1,0,0,0
fixed_840,residual_020,0.0,2012,306,3.0038971899292592,0.9879097268642636,0.5883562385653958,422,34,12.411764705882353,20,3,1,0,0
fixed_840,residual_020,0.0,2013,306,3.076026328486215,0.9530137137588828,0.5615748093210754,412,34,12.117647058823529,23,4,1,1,0
fixed_840,residual_020,0.0,2014,306,2.9617039390216675,1.0204721183701484,0.6088321213760914,401,34,11.794117647058824,20,3,1,0,0
fixed_840,residual_020,0.0,2015,306,2.967320733269182,0.9948310219915231,0.5934476551200254,406,34,11.941176470588236,18,4,0,0,0
fixed_840,residual_020,0.0,2016,306,2.9687176540964764,0.9991760665901894,0.5995029157058074,389,34,11.441176470588236,20,3,1,0,0
fixed_840,residual_020,0.0,2017,306,2.935176850089683,1.0146181232809368,0.6063427785006743,380,34,11.176470588235293,18,2,0,0,0
fixed_840,residual_020,0.0,2018,306,3.1249868813568207,0.9716918784086579,0.5780299182777489,405,34,11.911764705882353,20,2,1,0,0
fixed_840,residual_020,0.0,2019,306,3.140119069594745,0.9939152400054619,0.5932412786584114,417,34,12.264705882352942,21,3,2,0,0
fixed_840,residual_020,0.0,2020,306,2.9916883530807183,1.0101974202932562,0.6039249875072611,374,34,11.0,16,0,0,0,0
fixed_840,residual_020,0.0,2021,306,3.0413860865023397,1.0020435136751262,0.5955557403595598,396,34,11.647058823529411,19,1,0,0,0
fixed_840,residual_020,0.0,2022,306,3.1172168525880113,1.009626204986568,0.6033658727200859,404,34,11.882352941176471,23,2,1,1,0
fixed_840,residual_020,0.0,2023,306,3.0593275368296657,0.9750173057716988,0.5826101808327436,393,34,11.558823529411764,21,3,3,0,0
fixed_840,residual_020,0.0,2024,306,3.102785334641265,1.0224404430375313,0.6111400862000684,366,34,10.764705882352942,23,3,1,1,0
fixed_840,residual_020,0.0,2025,306,3.08386095807658,0.9719004464404022,0.573974973538264,433,34,12.735294117647058,25,6,2,1,1
fixed_840,residual_020,0.5,2011,306,2.985792612191245,0.9992137168148352,0.595930723556817,399,34,11.735294117647058,19,3,0,0,0
fixed_840,residual_020,0.5,2012,306,3.000276770010969,0.9842893069459734,0.585461506153441,431,34,12.676470588235293,21,4,2,0,0
fixed_840,residual_020,0.5,2013,306,3.0677918856949105,0.9447792709675784,0.5575198281919489,430,34,12.647058823529411,23,5,2,1,0
fixed_840,residual_020,0.5,2014,306,2.949242709870568,1.0080108892190494,0.6017743249255646,415,34,12.205882352941176,19,3,0,0,0
fixed_840,residual_020,0.5,2015,306,2.9544717864718133,0.9819820751941538,0.5847656012915377,405,34,11.911764705882353,18,4,0,0,0
fixed_840,residual_020,0.5,2016,306,2.964207567757703,0.9946659802514163,0.5966736665398256,409,34,12.029411764705882,20,3,1,0,0
fixed_840,residual_020,0.5,2017,306,2.923349766663421,1.0027910398546753,0.5991698730810775,395,34,11.617647058823529,18,3,0,0,0
fixed_840,residual_020,0.5,2018,306,3.1189603692086028,0.9656653662604399,0.5735522233951803,417,34,12.264705882352942,20,4,1,0,0
fixed_840,residual_020,0.5,2019,306,3.124805179538955,0.9786013499496722,0.583200373693481,411,34,12.088235294117647,19,3,0,0,0
fixed_840,residual_020,0.5,2020,306,2.977804212627019,0.996313279839557,0.5940649274707828,384,34,11.294117647058824,17,0,0,0,0
fixed_840,residual_020,0.5,2021,306,3.030046964269642,0.9907043914424284,0.588942506486833,370,34,10.882352941176471,19,1,0,0,0
fixed_840,residual_020,0.5,2022,306,3.107641119426234,1.0000504718247911,0.5971954223574713,410,34,12.058823529411764,23,3,1,1,0
fixed_840,residual_020,0.5,2023,306,3.0406638934556454,0.9563536623976784,0.5681899683649664,403,34,11.852941176470589,21,2,2,0,0
fixed_840,residual_020,0.5,2024,306,3.083261473886492,1.0029165822827584,0.5990918388390398,388,34,11.411764705882353,23,5,2,1,0
fixed_840,residual_020,0.5,2025,306,3.070999765715435,0.9590392540792572,0.5666385995319486,440,34,12.941176470588236,25,6,2,1,1
fixed_840,residual_020,1.0,2011,306,2.9845160913737594,0.9979371959973499,0.5952907628648838,386,34,11.352941176470589,18,2,0,0,0
fixed_840,residual_020,1.0,2012,306,3.0052623834552263,0.9892749203902308,0.5890123377315373,398,34,11.705882352941176,20,3,1,0,0
fixed_840,residual_020,1.0,2013,306,3.0645701149351194,0.9415575002077878,0.5564247144635938,419,34,12.323529411764707,23,3,1,1,0
fixed_840,residual_020,1.0,2014,306,2.943101199559202,1.0018693789076831,0.59854510379583,418,34,12.294117647058824,20,5,2,0,0
fixed_840,residual_020,1.0,2015,306,2.94905203253619,0.9765623212585306,0.5807441494101531,414,34,12.176470588235293,19,4,0,0,0
fixed_840,residual_020,1.0,2016,306,2.965494611502231,0.9959530239959442,0.5975189531288768,396,34,11.647058823529411,20,2,1,0,0
fixed_840,residual_020,1.0,2017,306,2.916445813025375,0.9958870862166291,0.5952808362730977,420,34,12.352941176470589,21,5,2,0,0
fixed_840,residual_020,1.0,2018,306,3.1170418856924784,0.9637468827443155,0.5716778227340811,408,34,12.0,20,5,1,0,0
fixed_840,residual_020,1.0,2019,306,3.1156405560608764,0.9694367264715932,0.576974195370495,391,34,11.5,19,1,0,0,0
fixed_840,residual_020,1.0,2020,306,2.96985081201553,0.9883598792280677,0.5877000700094464,388,34,11.411764705882353,19,2,0,0,0
fixed_840,residual_020,1.0,2021,306,3.0266721611857856,0.9873295883585723,0.5864767020574955,390,34,11.470588235294118,17,0,0,0,0
fixed_840,residual_020,1.0,2022,306,3.1035325247366075,0.9959418771351647,0.5944976890319831,406,34,11.941176470588236,23,4,2,1,0
fixed_840,residual_020,1.0,2023,306,3.030994942971815,0.946684711913848,0.5598050580944315,416,34,12.235294117647058,21,2,1,0,0
fixed_840,residual_020,1.0,2024,306,3.0703737501819233,0.9900288585781899,0.5912994385243137,406,34,11.941176470588236,23,5,2,1,0
fixed_840,residual_020,1.0,2025,306,3.0643918830613828,0.9524313714252051,0.5624653998535779,430,34,12.647058823529411,21,5,3,0,0
fixed_90,legacy,0.0,2011,306,2.995088930753083,1.0045869119098199,0.6004375733901692,400,34,11.764705882352942,18,2,0,0,0
fixed_90,legacy,0.0,2012,306,3.0862690723368416,1.0164501816237685,0.6058021105223205,387,34,11.382352941176471,24,2,1,1,1
fixed_90,legacy,0.0,2013,306,3.131282513928166,0.9750853316544595,0.5753251791801394,408,34,12.0,23,3,2,1,0
fixed_90,legacy,0.0,2014,306,3.0832353785834155,1.0768250412651894,0.6338522020492047,380,34,11.176470588235293,19,1,0,0,0
fixed_90,legacy,0.0,2015,306,3.0482451042351313,1.0301901566301586,0.6150415455765271,378,34,11.117647058823529,18,1,0,0,0
fixed_90,legacy,0.0,2016,306,3.037864347660994,1.0106754349060494,0.6037267085280646,414,34,12.176470588235293,23,4,2,2,0
fixed_90,legacy,0.0,2017,306,2.985734165285059,1.041900657553351,0.6249158926236114,385,34,11.323529411764707,19,3,0,0,0
fixed_90,legacy,0.0,2018,306,3.2045904960220386,1.0118626423736277,0.6004749425791831,402,34,11.823529411764707,26,1,1,1,1
fixed_90,legacy,0.0,2019,306,3.205399089038455,1.0174897513211323,0.6076579802894644,389,34,11.441176470588236,19,1,0,0,0
fixed_90,legacy,0.0,2020,306,3.114176514642634,1.0502404339298494,0.6228137278378992,371,34,10.911764705882353,19,1,0,0,0
fixed_90,legacy,0.0,2021,306,3.116166520228428,1.0303815786952912,0.6083835423669108,427,34,12.558823529411764,19,3,0,0,0
fixed_90,legacy,0.0,2022,306,3.222187860457725,1.046886696041935,0.6259369420500615,363,34,10.676470588235293,18,2,0,0,0
fixed_90,legacy,0.0,2023,306,3.1049997591518004,0.9727787233313225,0.5810852382178993,418,34,12.294117647058824,22,5,1,1,0
fixed_90,legacy,0.0,2024,306,3.1853894277140093,1.0588112271071455,0.6329106392315733,366,34,10.764705882352942,25,2,1,1,1
fixed_90,legacy,0.0,2025,306,3.172711452719166,1.0004060851279652,0.5888962875101914,430,34,12.647058823529411,21,5,4,0,0
fixed_90,legacy,0.5,2011,306,2.9839856603793304,0.9934836415360675,0.5930481317578442,399,34,11.735294117647058,19,3,0,0,0
fixed_90,legacy,0.5,2012,306,3.0578057726929795,0.9879868819799064,0.5876748810878715,398,34,11.705882352941176,24,2,1,1,1
fixed_90,legacy,0.5,2013,306,3.1074267125350366,0.9512295302613301,0.5621595272565796,411,34,12.088235294117647,23,4,2,1,0
fixed_90,legacy,0.5,2014,306,3.031209304755833,1.0247989674376068,0.6112857720150799,402,34,11.823529411764707,20,3,1,0,0
fixed_90,legacy,0.5,2015,306,3.014024311347793,0.9959693637428207,0.593868695340639,398,34,11.705882352941176,18,2,0,0,0
fixed_90,legacy,0.5,2016,306,3.02240187495417,0.9952129621992252,0.5962712340302305,421,34,12.382352941176471,22,4,3,1,0
fixed_90,legacy,0.5,2017,306,2.955321003761211,1.011487496029503,0.605846782010169,407,34,11.970588235294118,20,2,1,0,0
fixed_90,legacy,0.5,2018,306,3.1718639829145814,0.9791361292661706,0.5818320339207517,400,34,11.764705882352942,26,1,1,1,1
fixed_90,legacy,0.5,2019,306,3.1721980702871835,0.9842887325698608,0.5868502146965016,392,34,11.529411764705882,18,3,0,0,0
fixed_90,legacy,0.5,2020,306,3.0728240646967735,1.0088879839839893,0.6011694740699434,402,34,11.823529411764707,19,3,0,0,0
fixed_90,legacy,0.5,2021,306,3.087277532360928,1.0014925908277912,0.594607439871796,405,34,11.911764705882353,20,2,1,0,0
fixed_90,legacy,0.5,2022,306,3.187828475977545,1.0125273115617546,0.6056528094301477,395,34,11.617647058823529,19,4,0,0,0
fixed_90,legacy,0.5,2023,306,3.0826623233773454,0.9504412875568679,0.5652609716625567,421,34,12.382352941176471,22,4,2,1,0
fixed_90,legacy,0.5,2024,306,3.1430514804436522,1.0164732798367886,0.6080826850720523,397,34,11.676470588235293,25,3,2,1,1
fixed_90,legacy,0.5,2025,306,3.140558516131618,0.9682531485404176,0.5718943122339576,432,34,12.705882352941176,21,6,4,0,0
fixed_90,legacy,1.0,2011,306,2.989685911342591,0.999183892499328,0.5960748783463922,400,34,11.764705882352942,18,1,0,0,0
fixed_90,legacy,1.0,2012,306,3.059093811103304,0.9892749203902308,0.5890123377315373,407,34,11.970588235294118,21,2,1,0,0
fixed_90,legacy,1.0,2013,306,3.097107992716716,0.9409108104430101,0.5561395694157486,421,34,12.382352941176471,23,4,2,1,0
fixed_90,legacy,1.0,2014,306,3.008279716225909,1.0018693789076831,0.59854510379583,406,34,11.941176470588236,18,3,0,0,0
fixed_90,legacy,1.0,2015,306,2.9946172688635033,0.9765623212585306,0.5807441494101531,402,34,11.823529411764707,18,1,0,0,0
fixed_90,legacy,1.0,2016,306,3.023141936750889,0.9959530239959442,0.5975189531288768,415,34,12.205882352941176,22,2,2,1,0
fixed_90,legacy,1.0,2017,306,2.939720593948337,0.995887086216629,0.5952808362730977,422,34,12.411764705882353,22,2,1,1,0
fixed_90,legacy,1.0,2018,306,3.156474736392726,0.9637468827443155,0.5716778227340811,416,34,12.235294117647058,23,4,2,1,0
fixed_90,legacy,1.0,2019,306,3.1558039430647074,0.9678946053473844,0.5758414957199743,413,34,12.147058823529411,18,3,0,0,0
fixed_90,legacy,1.0,2020,306,3.05213364267242,0.9881975619596357,0.5876018389198124,393,34,11.558823529411764,18,1,0,0,0
fixed_90,legacy,1.0,2021,306,3.0746060453563873,0.9888211038232505,0.5875633956179982,374,34,11.0,16,0,0,0,0
fixed_90,legacy,1.0,2022,306,3.171243041550955,0.9959418771351647,0.5944976890319831,402,34,11.823529411764707,22,5,3,1,0
fixed_90,legacy,1.0,2023,306,3.078114856362053,0.9458938205415751,0.5594548792625281,423,34,12.441176470588236,21,4,1,0,0
fixed_90,legacy,1.0,2024,306,3.116607059185054,0.9900288585781899,0.5912994385243137,413,34,12.147058823529411,22,4,3,2,0
fixed_90,legacy,1.0,2025,306,3.1243526369628487,0.9520472693716481,0.5622685162628639,433,34,12.735294117647058,21,6,4,0,0
fixed_90,none,0.0,2011,306,2.990070338315072,1.000059916708707,0.5979495352070996,397,34,11.676470588235293,18,2,0,0,0
fixed_90,none,0.0,2012,306,3.0766824512576374,1.009926932773271,0.6022874762996624,399,34,11.735294117647058,24,2,1,1,1
fixed_90,none,0.0,2013,306,3.12431911045666,0.9728779273262235,0.5750908667263209,414,34,12.176470588235293,23,4,2,1,0
fixed_90,none,0.0,2014,306,3.075636793471864,1.070536974899184,0.6296864826163546,380,34,11.176470588235293,19,1,0,0,0
fixed_90,none,0.0,2015,306,3.0381851427851507,1.0235328166216213,0.6111311621970381,376,34,11.058823529411764,18,1,0,0,0
fixed_90,none,0.0,2016,306,3.0313410243699344,1.0045295013029045,0.6003325299636271,421,34,12.382352941176471,20,4,2,0,0
fixed_90,none,0.0,2017,306,2.9788804822492287,1.0375105615103775,0.6220621234306185,398,34,11.705882352941176,19,2,0,0,0
fixed_90,none,0.0,2018,306,3.195709997428371,1.0061958999269116,0.5981782894329558,398,34,11.705882352941176,26,1,1,1,1
fixed_90,none,0.0,2019,306,3.1984484570541145,1.0122010372869472,0.605101415643158,390,34,11.470588235294118,19,1,0,0,0
fixed_90,none,0.0,2020,306,3.1088429105004374,1.0454777289817896,0.6204169789689005,366,34,10.764705882352942,19,1,0,0,0
fixed_90,none,0.0,2021,306,3.1045136937441966,1.0212569498456494,0.6045354179005484,416,34,12.235294117647058,20,2,1,0,0
fixed_90,none,0.0,2022,306,3.2121712485991143,1.039744315385305,0.6225647242167914,368,34,10.823529411764707,18,1,0,0,0
fixed_90,none,0.0,2023,306,3.0972580072812197,0.9694080810435957,0.5794733282204902,429,34,12.617647058823529,22,6,1,1,0
fixed_90,none,0.0,2024,306,3.178257052593605,1.0535761195009261,0.6306230185943491,368,34,10.823529411764707,25,1,1,1,1
fixed_90,none,0.0,2025,306,3.162465024120688,0.9948490816886784,0.5866957521552786,433,34,12.735294117647058,22,7,4,1,0
fixed_90,none,0.5,2011,306,2.982636899552454,0.992626477946089,0.5925259598945609,402,34,11.823529411764707,19,3,0,0,0
fixed_90,none,0.5,2012,306,3.052973534969652,0.9862180164852853,0.5866417727542379,405,34,11.911764705882353,24,3,1,1,1
fixed_90,none,0.5,2013,306,3.102824123261717,0.9513829401312799,0.5625423670601014,416,34,12.235294117647058,23,4,2,1,0
fixed_90,none,0.5,2014,306,3.0280255776973117,1.0229257591246317,0.609846818467131,405,34,11.911764705882353,20,3,1,0,0
fixed_90,none,0.5,2015,306,3.0079911986698824,0.9933388725063528,0.5921003263821518,403,34,11.852941176470589,18,1,0,0,0
fixed_90,none,0.5,2016,306,3.0200766710986264,0.9932651480315972,0.5950203909487919,422,34,12.411764705882353,20,3,2,0,0
fixed_90,none,0.5,2017,306,2.951499220876496,1.0101293001376446,0.6048141268055123,412,34,12.117647058823529,20,3,1,0,0
fixed_90,none,0.5,2018,306,3.16705949071648,0.9775453932150209,0.5810306188682963,405,34,11.911764705882353,26,1,1,1,1
